gene_name,transcript_length,GC_content,gene_name,highly_variable,highly_variable_rank,means,variances,variances_norm,n_counts,n_cells,mt,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts
WASH7P,1560.4,54.65999999999999,WASH7P,False,,1.6281714785651793,3.0450528476063004,0.6304471877693024,281177.06,1515,False,1515,3.2590768,1.4490525,33.72703412073491,7450.2495,8.916137
MTND1P23,372.0,44.35,MTND1P23,False,,0.4426946631671041,0.6135636765316776,0.7217669428702536,97700.734,714,False,714,1.4235876,0.8852489,68.76640419947506,3254.3213,8.088046
MTND2P28,1044.0,43.1,MTND2P28,True,1135.0,18.787839020122483,446.6687535775745,1.533345832555364,2454716.8,1974,False,1974,5.925514,1.9352123,13.648293963254599,13545.726,9.5139
hsa-mir-6723,1543.0,45.76,hsa-mir-6723,False,,93.41163604549432,5542.353457540995,0.7959168723881251,15293105.0,2170,False,2170,8.223591,2.2217643,5.074365704286965,18799.129,9.841619
RP5-857K21.7,682.0,45.31,RP5-857K21.7,False,,2.263779527559055,6.147020107169267,0.775269414761843,632450.3,1679,False,1679,3.8541393,1.5798318,26.552930883639547,8810.5625,9.08382
MTATP8P1,207.0,38.16,MTATP8P1,False,,0.8110236220472441,1.2517996519581602,0.6876476134142904,181774.92,1100,False,1100,2.252967,1.1795675,51.88101487314085,5150.282,8.547001
MTATP6P1,681.0,43.91,MTATP6P1,False,,3.0861767279090113,9.189506864158465,0.7133594086059728,632723.9,1856,False,1856,4.3630424,1.6795315,18.81014873140857,9973.915,9.2078285
RP5-857K21.11,547.0,48.26,RP5-857K21.11,False,,5.175415573053368,17.92939096507897,0.5984168733194231,1119875.4,2055,False,2055,5.274328,1.8364664,10.104986876640421,12057.114,9.397493
RP11-206L10.1,1236.0,65.99,RP11-206L10.1,False,,0.06692913385826772,0.07560605799548578,0.7120607682731256,11229.264,139,False,139,0.25572035,0.22770938,93.91951006124235,584.5767,6.372597
RP11-206L10.2,1317.0,46.79,RP11-206L10.2,False,,0.0726159230096238,0.08400251937873209,0.7248840268933326,12135.066,148,False,148,0.27312496,0.24147448,93.52580927384076,624.36365,6.4383335
RP11-206L10.9,704.0,40.41999999999999,RP11-206L10.9,False,,0.08136482939632546,0.1211668016333846,0.9252027314181056,12286.912,147,False,147,0.27150258,0.24019934,93.56955380577428,620.6549,6.432385
LINC00115,1307.5,52.7,LINC00115,False,,0.07349081364829396,0.11976085046261971,1.0202535258983656,12580.742,125,False,125,0.23413315,0.21036883,94.53193350831145,535.2284,6.28456
LINC01128,1197.3636363636363,46.34000000000001,LINC01128,False,,0.12029746281714786,0.1977760165099717,0.9954143860591088,15201.243,204,False,204,0.361467,0.3085628,91.0761154855643,826.31354,6.7181835
NOC2L,1749.0,59.550000000000004,NOC2L,True,2665.0,1.5988626421697287,6.147552316354331,1.3072126313707515,197702.94,1199,False,1199,2.5484047,1.2664981,47.55030621172354,5825.6533,8.670198
KLHL17,1235.75,67.87,KLHL17,True,5193.0,0.28083989501312334,0.5836764933923755,1.164770411020404,58870.703,374,False,374,0.7553051,0.5626427,83.63954505686789,1726.6274,7.4545045
ISG15,711.0,64.58,ISG15,True,593.0,2.664041994750656,17.7978049242752,1.7434529733498805,454062.6,1565,False,1565,3.5610633,1.5175558,31.539807524059494,8140.591,9.004741
C1orf159,1529.8181818181818,54.65,C1orf159,False,,0.16447944006999124,0.2679018514370604,0.9639750743486108,24794.064,265,False,265,0.48826677,0.39761218,88.4076990376203,1116.1779,7.018561
SDF4,1803.75,61.35000000000001,SDF4,False,,0.13560804899387577,0.1820400458695401,0.8058842951273649,27960.396,256,False,256,0.49146464,0.3997586,88.80139982502187,1123.4882,7.025083
B3GALT6,2793.0,64.2,B3GALT6,True,6909.0,0.1395450568678915,0.25579217805651805,1.098337119311141,19394.457,212,False,212,0.3926535,0.3312109,90.72615923009624,897.6059,6.8008447
UBE2J2,1020.5,56.33,UBE2J2,False,,1.1036745406824147,2.5577370388876415,0.9242566390216056,202139.19,1079,False,1079,2.2183132,1.1688573,52.79965004374454,5071.064,8.531503
